OFFSET_X,OFFSET_Y,SSLOC_X,SSLOC_Y,SSLOC_Z,SRC_X,SRC_Y,SRC_Z,RCV_X,RCV_Y,RCV_Z
-1200,-300,14104,19598,2453,11275,21050,0,10075,20750,0
-1200,-300,14072,19268,2312,11575,21050,0,10375,20750,0
-1200,-300,14076,19757,2214,9925,21650,0,8725,21350,0
-1200,-300,14178,19654,2269,10525,21650,0,9325,21350,0
-1200,-300,14066,19544,2457,11125,21050,0,9925,20750,0
-1200,-300,14119,19712,2350,10075,21650,0,8875,21350,0
-1200,-300,14021,19613,2372,9625,21650,0,8425,21350,0
-1200,-300,13639,18707,2183,10825,19850,0,9625,19550,0
-900,-300,12550,16765,1910,5725,13250,0,4825,12950,0
-900,-300,14222,16514,1148,13075,15650,0,12175,15350,0
-900,-300,12991,16100,1765,5575,16250,0,4675,15950,0
-900,-300,14225,16624,2218,16675,16250,0,15775,15950,0
-900,-300,12968,15948,1595,11425,16850,0,10525,16550,0
-900,-300,13001,15968,1607,11575,16850,0,10675,16550,0
-900,-300,13017,16277,1658,12325,16850,0,11425,16550,0
-900,-300,13026,16137,1689,12025,16850,0,11125,16550,0
-900,-300,12995,16105,1704,11725,16850,0,10825,16550,0
-900,-300,13078,16265,1669,12175,16850,0,11275,16550,0
-900,-300,13041,16120,1684,11875,16850,0,10975,16550,0
-900,-300,13191,16400,1534,12925,16850,0,12025,16550,0
-900,-300,13233,16401,1652,12775,16850,0,11875,16550,0
-900,-300,13102,17060,2142,10975,16850,0,10075,16550,0
-900,-300,13673,16945,1341,12625,16850,0,11725,16550,0
-900,-300,13215,17185,1924,11575,16250,0,10675,15950,0
-900,-300,13525,17082,1492,12475,16850,0,11575,16550,0
-900,-300,13505,17048,1769,11725,16850,0,10825,16550,0
-900,-300,13769,16875,1595,13225,16850,0,12325,16550,0
-900,-300,13198,17052,2118,11275,16850,0,10375,16550,0
-900,-300,13611,17276,1666,12025,16850,0,11125,16550,0
-900,-300,13934,17019,1481,13075,16850,0,12175,16550,0
-900,-300,13849,17539,1386,13675,16850,0,12775,16550,0
-900,-300,13204,17042,2133,11425,16850,0,10525,16550,0
-900,-300,13551,17178,1769,11875,16850,0,10975,16550,0
-900,-300,13598,17280,1737,12175,16850,0,11275,16550,0
-900,-300,13227,16966,2174,10375,16850,0,9475,16550,0
-900,-300,13232,17158,1823,11575,17450,0,10675,17150,0
-900,-300,13625,16782,1567,12025,17450,0,11125,17150,0
-900,-300,13109,17162,2112,10075,17450,0,9175,17150,0
-900,-300,13117,17166,2177,10225,17450,0,9325,17150,0
-900,-300,13173,17609,3010,17275,16250,0,16375,15950,0
-900,-300,13600,16593,1601,12475,17450,0,11575,17150,0
-900,-300,13638,16790,1628,12175,17450,0,11275,17150,0
-900,-300,13745,18766,1139,12775,17450,0,11875,17150,0
-900,-300,13530,17260,1631,12625,17450,0,11725,17150,0
-900,-300,13561,16692,1707,12325,17450,0,11425,17150,0
-900,-300,13143,17206,2659,16225,16250,0,15325,15950,0
-900,-300,13519,16627,1666,12625,17450,0,11725,17150,0
-900,-300,13645,17252,1472,12775,17450,0,11875,17150,0
-900,-300,13446,16562,1623,12775,17450,0,11875,17150,0
-900,-300,13436,16907,1813,11725,17450,0,10825,17150,0
-900,-300,13227,17367,2988,16075,16250,0,15175,15950,0
-900,-300,13127,16871,2143,11425,17450,0,10525,17150,0
-900,-300,13259,16495,1594,13225,17450,0,12325,17150,0
-900,-300,13385,16613,1567,12925,17450,0,12025,17150,0
-900,-300,13804,18887,1541,14125,17450,0,13225,17150,0
-900,-300,14202,17015,1452,14125,17450,0,13225,17150,0
-900,-300,13724,17233,1335,13075,17450,0,12175,17150,0
-900,-300,14055,17006,1400,13975,17450,0,13075,17150,0
-900,-300,13685,17243,1405,12925,17450,0,12025,17150,0
-900,-300,13193,16495,1691,13375,17450,0,12475,17150,0
-900,-300,13255,16890,2025,11575,17450,0,10675,17150,0
-900,-300,13295,16506,1772,13075,17450,0,12175,17150,0
-900,-300,13491,18107,1727,12625,17450,0,11725,17150,0
-900,-300,13682,17504,1500,13375,17450,0,12475,17150,0
-900,-300,13204,16970,2162,10375,17450,0,9475,17150,0
-900,-300,13436,18098,1840,12175,17450,0,11275,17150,0
-900,-300,13495,18003,1834,12775,17450,0,11875,17150,0
-900,-300,13063,16775,2032,10075,18050,0,9175,17750,0
-900,-300,13236,16597,1629,12625,18050,0,11725,17750,0
-900,-300,13476,18288,1972,11725,17450,0,10825,17150,0
-900,-300,13459,16632,1694,12325,18050,0,11425,17750,0
-900,-300,13314,16603,1704,12475,18050,0,11575,17750,0
-900,-300,13480,17777,1804,11725,18050,0,10825,17750,0
-900,-300,13631,17407,1668,12475,18050,0,11575,17750,0
-900,-300,13517,18248,1745,11275,18050,0,10375,17750,0
-900,-300,13605,17519,1743,12325,18050,0,11425,17750,0
-900,-300,13522,17794,1810,11875,18050,0,10975,17750,0
-900,-300,13253,16523,1813,12775,18050,0,11875,17750,0
-900,-300,13404,17773,1836,11575,18050,0,10675,17750,0
-900,-300,13231,16546,1647,12925,18050,0,12025,17750,0
-900,-300,13559,17427,1724,12625,18050,0,11725,17750,0
-900,-300,13673,17434,2932,17275,16250,0,16375,15950,0
-900,-300,13240,16555,1578,13225,18050,0,12325,17750,0
-900,-300,13214,16789,2285,11575,18050,0,10675,17750,0
-900,-300,13255,17401,1950,10525,18050,0,9625,17750,0
-900,-300,13532,17511,1821,12175,18050,0,11275,17750,0
-900,-300,13273,17173,2072,9775,17450,0,8875,17150,0
-900,-300,13427,16662,1852,12025,18050,0,11125,17750,0
-900,-300,13452,16691,1840,12175,18050,0,11275,17750,0
-900,-300,14269,18177,1572,14725,18050,0,13825,17750,0
-900,-300,14336,18177,1722,15175,18050,0,14275,17750,0
-900,-300,14099,18244,1469,14575,18050,0,13675,17750,0
-900,-300,13545,17642,1805,12025,18050,0,11125,17750,0
-900,-300,14533,18872,1531,15925,18050,0,15025,17750,0
-900,-300,14061,18225,1523,14425,18050,0,13525,17750,0
-900,-300,14607,18859,1592,16225,18050,0,15325,17750,0
-900,-300,13686,17676,1662,12925,18050,0,12025,17750,0
-900,-300,14512,19000,1535,15775,18050,0,14875,17750,0
-900,-300,12935,17665,2962,15475,18050,0,14575,17750,0
-900,-300,13361,16723,2046,11875,18050,0,10975,17750,0
-900,-300,13567,17143,1493,13225,18050,0,12325,17750,0
-900,-300,13497,17448,1715,12775,18050,0,11875,17750,0
-900,-300,13354,16700,2030,11725,18050,0,10825,17750,0
-900,-300,13752,17892,1588,13075,18050,0,12175,17750,0
-900,-300,13698,17961,1544,13225,18050,0,12325,17750,0
-900,-300,14078,18466,1551,14725,18050,0,13825,17750,0
-900,-300,14385,16930,1464,16075,18050,0,15175,17750,0
-900,-300,13460,18402,1780,12925,18050,0,12025,17750,0
-900,-300,13686,17959,1617,13525,18050,0,12625,17750,0
-900,-300,13998,18386,1561,14875,18050,0,13975,17750,0
-900,-300,13896,18902,1782,13075,18650,0,12175,18350,0
-900,-300,13867,17732,1468,13375,18650,0,12475,18350,0
-900,-300,14224,18249,1537,13825,18650,0,12925,18350,0
-900,-300,13881,18791,1799,13375,18650,0,12475,18350,0
-900,-300,13305,17522,1782,11575,18650,0,10675,18350,0
-900,-300,13654,18184,1516,12925,18650,0,12025,18350,0
-900,-300,13360,17488,1707,12025,18650,0,11125,18350,0
-900,-300,13192,16656,1800,12325,18650,0,11425,18350,0
-900,-300,13754,17736,1374,13525,18650,0,12625,18350,0
-900,-300,13720,18205,1679,13225,18650,0,12325,18350,0
-900,-300,13674,18118,1573,13375,18650,0,12475,18350,0
-900,-300,14310,18487,1580,14125,18650,0,13225,18350,0
-900,-300,13632,18172,1589,12775,18650,0,11875,18350,0
-900,-300,13706,18135,1569,13675,18650,0,12775,18350,0
-900,-300,13733,18141,1669,13825,18650,0,12925,18350,0
-900,-300,13171,16619,1854,10975,18650,0,10075,18350,0
-900,-300,13102,16586,1920,10825,18650,0,9925,18350,0
-900,-300,14382,17019,1361,16675,18650,0,15775,18350,0
-900,-300,13637,18163,1606,12625,18650,0,11725,18350,0
-900,-300,14149,19206,1673,13075,19250,0,12175,18950,0
-900,-300,13153,16679,1951,10675,18650,0,9775,18350,0
-900,-300,13909,17608,1405,15025,18650,0,14125,18350,0
-900,-300,14008,19190,1926,12475,19250,0,11575,18950,0
-900,-300,13319,17334,1921,10975,18650,0,10075,18350,0
-900,-300,13930,18697,1649,13375,19250,0,12475,18950,0
-900,-300,13951,18627,1716,13675,19250,0,12775,18950,0
-900,-300,13891,18797,1770,13225,19250,0,12325,18950,0
-900,-300,13483,18437,1716,12625,19250,0,11725,18950,0
-900,-300,14047,17942,1474,14575,19250,0,13675,18950,0
-900,-300,13498,18411,1742,12475,19250,0,11575,18950,0
-900,-300,13529,18503,1778,12325,19250,0,11425,18950,0
-900,-300,13409,18301,1852,10975,19250,0,10075,18950,0
-900,-300,13627,18383,1709,13075,19250,0,12175,18950,0
-900,-300,13615,18430,1607,13225,19250,0,12325,18950,0
-900,-300,13640,18452,1828,12925,19250,0,12025,18950,0
-900,-300,14123,19439,1844,12175,19850,0,11275,19550,0
-900,-300,13725,18427,1829,12775,19250,0,11875,18950,0
-900,-300,14233,19449,1792,12475,19850,0,11575,19550,0
-900,-300,14312,19461,1806,12925,19850,0,12025,19550,0
-900,-300,13466,18622,1821,11275,19850,0,10375,19550,0
-900,-300,14229,19226,1810,13075,19850,0,12175,19550,0
-900,-300,13422,18198,1904,10525,19250,0,9625,18950,0
-900,-300,13234,17375,2168,9475,18650,0,8575,18350,0
-900,-300,13433,18516,1967,9325,19850,0,8425,19550,0
-900,-300,13354,17745,2147,10225,18650,0,9325,18350,0
-900,-300,13472,18657,1965,9925,19850,0,9025,19550,0
-900,-300,14159,18959,1817,13675,19850,0,12775,19550,0
-900,-300,14157,18881,1823,13975,19850,0,13075,19550,0
-900,-300,13504,18631,1894,10675,19850,0,9775,19550,0
-900,-300,13607,18625,1774,12025,19850,0,11125,19550,0
-900,-300,13506,18194,1989,10825,18650,0,9925,18350,0
-900,-300,13535,18585,1854,11875,19850,0,10975,19550,0
-900,-300,13441,17757,2157,10375,18650,0,9475,18350,0
-900,-300,13581,18663,1838,12175,19850,0,11275,19550,0
-900,-300,13563,18617,1749,12475,19850,0,11575,19550,0
-900,-300,13366,17721,2073,10075,18650,0,9175,18350,0
-900,-300,13658,18694,1762,13375,19850,0,12475,19550,0
-900,-300,13391,17775,1830,11425,18650,0,10525,18350,0
-900,-300,13605,18558,2385,12175,19250,0,11275,18950,0
-900,-300,13714,18715,1910,13225,19850,0,12325,19550,0
-900,-300,13649,18670,1906,13525,19850,0,12625,19550,0
-900,-300,14038,18331,1486,14725,19850,0,13825,19550,0
-900,-300,13686,18656,1775,13825,19850,0,12925,19550,0
-900,-300,13824,18174,1492,14425,19850,0,13525,19550,0
-900,-300,14312,19504,2023,11875,20450,0,10975,20150,0
-900,-300,14085,19545,1903,12025,20450,0,11125,20150,0
-900,-300,13979,19501,1994,11725,20450,0,10825,20150,0
-900,-300,13696,18914,2033,11425,19850,0,10525,19550,0
-900,-300,14138,19602,2050,11275,20450,0,10375,20150,0
-900,-300,13861,19118,1896,12625,20450,0,11725,20150,0
-900,-300,14219,19469,2139,11725,20450,0,10825,20150,0
-900,-300,13985,19519,2039,11875,20450,0,10975,20150,0
-900,-300,13868,19156,2020,12325,20450,0,11425,20150,0
-900,-300,14102,19610,2275,11425,20450,0,10525,20150,0
-900,-300,14033,19052,2074,12775,20450,0,11875,20150,0
-900,-300,13851,19071,1919,12475,20450,0,11575,20150,0
-900,-300,14030,19004,2116,12625,20450,0,11725,20150,0
-900,-300,13691,18792,1936,12925,20450,0,12025,20150,0
-900,-300,14098,19792,2114,11425,21050,0,10525,20750,0
-900,-300,13879,19416,2167,12025,21050,0,11125,20750,0
-900,-300,14049,19762,2141,11275,21050,0,10375,20750,0
-900,-300,13634,18742,1964,13225,20450,0,12325,20150,0
-900,-300,13989,19529,2185,11875,21050,0,10975,20750,0
-900,-300,13681,18892,2006,12325,21050,0,11425,20750,0
-900,-300,13917,19528,2185,11125,21050,0,10225,20750,0
-900,-300,14047,19774,2144,10975,21650,0,10075,21350,0
-900,-300,13698,18722,2130,13075,20450,0,12175,20150,0
-900,-300,13780,18915,2138,12175,21050,0,11275,20750,0
-900,-300,13568,18635,2032,9025,20450,0,8125,20150,0
-900,-300,13717,18839,2167,12025,21050,0,11125,20750,0
-900,-300,13446,17543,2648,16225,18650,0,15325,18350,0
-900,-300,13646,18665,2037,9175,20450,0,8275,20150,0
-900,-300,13486,18679,1980,5275,19250,0,4375,18950,0
-900,-300,14134,19568,2414,10975,21050,0,10075,20750,0
-900,-300,13806,18801,2240,10975,19850,0,10075,19550,0
-900,-300,13598,18857,2159,9775,20450,0,8875,20150,0
-900,-300,14236,19740,2323,10525,21650,0,9625,21350,0
-900,-300,14074,19545,2292,9925,21650,0,9025,21350,0
-900,-300,13650,18952,2126,10825,20450,0,9925,20150,0
-900,-300,13706,17831,2245,6325,21050,0,5425,20750,0
-600,-300,12981,15823,1740,12625,16250,0,12025,15950,0
-600,-300,13162,15842,1702,12925,16250,0,12325,15950,0
-600,-300,13082,16047,2536,7375,14450,0,6775,14150,0
-600,-300,14374,16098,2020,13525,16250,0,12925,15950,0
-600,-300,14112,16196,1462,13375,16250,0,12775,15950,0
-600,-300,13920,16370,1293,13075,16250,0,12475,15950,0
-600,-300,13898,16475,1277,12925,16250,0,12325,15950,0
-600,-300,12876,15935,1622,10975,16850,0,10375,16550,0
-600,-300,12855,17205,2521,16225,16250,0,15625,15950,0
-600,-300,12979,15968,1659,11275,16850,0,10675,16550,0
-600,-300,13915,16032,2066,13675,16250,0,13075,15950,0
-600,-300,12914,15958,1651,11125,16850,0,10525,16550,0
-600,-300,13065,16287,1702,12175,16850,0,11575,16550,0
-600,-300,13070,16273,1737,12025,16850,0,11425,16550,0
-600,-300,13018,15977,1669,11425,16850,0,10825,16550,0
-600,-300,13039,16131,1736,11725,16850,0,11125,16550,0
-600,-300,13105,16298,1620,12325,16850,0,11725,16550,0
-600,-300,13060,16113,1709,11575,16850,0,10975,16550,0
-600,-300,13088,16153,1709,11875,16850,0,11275,16550,0
-600,-300,13103,16911,2050,12625,16850,0,12025,16550,0
-600,-300,13191,16408,1633,12775,16850,0,12175,16550,0
-600,-300,13217,17177,1966,11425,16250,0,10825,15950,0
-600,-300,13334,17155,1809,11575,16250,0,10975,15950,0
-600,-300,13108,18275,1848,13375,16850,0,12775,16550,0
-600,-300,13580,16099,1419,13825,16850,0,13225,16550,0
-600,-300,13743,16911,1318,12625,16850,0,12025,16550,0
-600,-300,13452,17103,1693,13675,16250,0,13075,15950,0
-600,-300,13487,17096,1567,12175,16850,0,11575,16550,0
-600,-300,13328,16881,2493,9325,16250,0,8725,15950,0
-600,-300,13446,17114,1587,12025,16850,0,11425,16550,0
-600,-300,13610,17062,1446,12325,16850,0,11725,16550,0
-600,-300,13705,16882,1383,12925,16850,0,12325,16550,0
-600,-300,13187,17048,2120,10975,16850,0,10375,16550,0
-600,-300,14312,16232,1319,15325,16850,0,14725,16550,0
-600,-300,13651,17046,1424,12475,16850,0,11875,16550,0
-600,-300,13389,17050,1950,11425,16850,0,10825,16550,0
-600,-300,13699,16995,1391,12775,16850,0,12175,16550,0
-600,-300,14025,17103,1355,14425,16850,0,13825,16550,0
-600,-300,13460,17041,1883,11575,16850,0,10975,16550,0
-600,-300,13616,17271,1716,11875,16850,0,11275,16550,0
-600,-300,13201,17032,2169,11275,16850,0,10675,16550,0
-600,-300,13210,16756,2192,10225,16850,0,9625,16550,0
-600,-300,13591,17338,1677,12625,16850,0,12025,16550,0
-600,-300,12930,16148,1668,9175,17450,0,8575,17150,0
-600,-300,13195,17292,1837,11125,17450,0,10525,17150,0
-600,-300,13043,16512,1660,11725,17450,0,11125,17150,0
-600,-300,13806,18477,1393,12625,17450,0,12025,17150,0
-600,-300,13648,16796,1596,11875,17450,0,11275,17150,0
-600,-300,13103,17049,2229,12325,17450,0,11725,17150,0
-600,-300,13262,17289,1794,11275,17450,0,10675,17150,0
-600,-300,13310,16588,1556,12925,17450,0,12325,17150,0
-600,-300,13239,17160,1857,11425,17450,0,10825,17150,0
-600,-300,13695,17244,1490,12625,17450,0,12025,17150,0
-600,-300,13390,16525,1615,12775,17450,0,12175,17150,0
-600,-300,13528,17261,1693,12475,17450,0,11875,17150,0
-600,-300,13495,16914,1768,11575,17450,0,10975,17150,0
-600,-300,13732,17246,1436,12775,17450,0,12175,17150,0
-600,-300,13222,16441,1493,13375,17450,0,12775,17150,0
-600,-300,13770,17236,1374,12925,17450,0,12325,17150,0
-600,-300,13497,16561,1660,12625,17450,0,12025,17150,0
-600,-300,13112,16867,2168,11125,17450,0,10525,17150,0
-600,-300,13122,16877,2177,11275,17450,0,10675,17150,0
-600,-300,13290,16478,1670,13075,17450,0,12475,17150,0
-600,-300,13781,17233,1343,13075,17450,0,12475,17150,0
-600,-300,13386,18167,1796,12025,17450,0,11425,17150,0
-600,-300,14398,18259,1558,15325,17450,0,14725,17150,0
-600,-300,13191,17031,2143,10975,17450,0,10375,17150,0
-600,-300,13198,17168,2105,10075,17450,0,9475,17150,0
-600,-300,13423,17838,1781,12325,17450,0,11725,17150,0
-600,-300,13790,17379,1410,13525,17450,0,12925,17150,0
-600,-300,13711,17597,1524,13225,17450,0,12625,17150,0
-600,-300,13397,17839,1769,12925,17450,0,12325,17150,0
-600,-300,13173,16982,2182,9475,17450,0,8875,17150,0
-600,-300,13263,16812,2102,10375,17450,0,9775,17150,0
-600,-300,13191,16989,2250,9625,17450,0,9025,17150,0
-600,-300,13097,16773,2182,12325,18050,0,11725,17750,0
-600,-300,13455,18349,1935,11725,17450,0,11125,17150,0
-600,-300,13090,16830,2124,12475,18050,0,11875,17750,0
-600,-300,13238,16596,1713,12475,18050,0,11875,17750,0
-600,-300,13426,16597,1686,12325,18050,0,11725,17750,0
-600,-300,13104,17172,2163,9025,18050,0,8425,17750,0
-600,-300,13371,17765,1840,11275,18050,0,10675,17750,0
-600,-300,13441,17772,1818,11425,18050,0,10825,17750,0
-600,-300,13669,17526,1724,12175,18050,0,11575,17750,0
-600,-300,13462,16631,1777,12175,18050,0,11575,17750,0
-600,-300,13645,17766,1443,12625,18050,0,12025,17750,0
-600,-300,13620,17787,1782,11875,18050,0,11275,17750,0
-600,-300,13159,16917,2036,11425,18050,0,10825,17750,0
-600,-300,13117,16653,1924,10075,18050,0,9475,17750,0
-600,-300,13642,17415,1726,12325,18050,0,11725,17750,0
-600,-300,13206,16821,2304,11425,18050,0,10825,17750,0
-600,-300,13224,16527,1654,13075,18050,0,12475,17750,0
-600,-300,13265,16521,1714,12775,18050,0,12175,17750,0
-600,-300,14050,17037,1276,14125,18050,0,13525,17750,0
-600,-300,13247,17420,2012,10375,18050,0,9775,17750,0
-600,-300,13580,17655,1843,12025,18050,0,11425,17750,0
-600,-300,14271,18294,1611,14575,18050,0,13975,17750,0
-600,-300,13460,16696,1941,12025,18050,0,11425,17750,0
-600,-300,13155,16714,2147,9775,18050,0,9175,17750,0
-600,-300,14105,18301,1581,14275,18050,0,13675,17750,0
-600,-300,13340,16705,2113,11575,18050,0,10975,17750,0
-600,-300,13672,17687,1724,12775,18050,0,12175,17750,0
-600,-300,14095,18312,1557,14425,18050,0,13825,17750,0
-600,-300,14635,18852,1598,15925,18050,0,15325,17750,0
-600,-300,12885,17632,2906,15325,18050,0,14725,17750,0
-600,-300,13544,17448,1753,12625,18050,0,12025,17750,0
-600,-300,14599,18932,1605,16075,18050,0,15475,17750,0
-600,-300,13846,16965,1379,14875,18050,0,14275,17750,0
-600,-300,13348,17610,2041,10675,18050,0,10075,17750,0
-600,-300,13627,17685,1611,13075,18050,0,12475,17750,0
-600,-300,13270,17419,2082,10525,18050,0,9925,17750,0
-600,-300,13500,17676,1683,12925,18050,0,12325,17750,0
-600,-300,13696,17935,1520,13225,18050,0,12625,17750,0
-600,-300,13754,17856,1541,13525,18050,0,12925,17750,0
-600,-300,13459,18354,1779,12925,18050,0,12325,17750,0
-600,-300,14001,18434,1534,14725,18050,0,14125,17750,0
-600,-300,14053,19681,2900,16075,18050,0,15475,17750,0
-600,-300,13531,18370,1637,11725,18650,0,11125,18350,0
-600,-300,13155,16554,1942,12025,18650,0,11425,18350,0
-600,-300,13574,18374,1649,11875,18650,0,11275,18350,0
-600,-300,13621,18269,1690,12175,18650,0,11575,18350,0
-600,-300,13185,16645,1885,12175,18650,0,11575,18350,0
-600,-300,13582,18261,1709,12025,18650,0,11425,18350,0
-600,-300,13164,16550,1861,10975,18650,0,10375,18350,0
-600,-300,13037,16774,2040,12775,18650,0,12175,18350,0
-600,-300,13610,18277,1720,12325,18650,0,11725,18350,0
-600,-300,13117,16584,1960,11125,18650,0,10525,18350,0
-600,-300,13181,16628,1917,11275,18650,0,10675,18350,0
-600,-300,13166,16659,1751,12325,18650,0,11725,18350,0
-600,-300,13417,17511,1723,11875,18650,0,11275,18350,0
-600,-300,13318,17541,1828,11425,18650,0,10825,18350,0
-600,-300,12967,17925,2883,12625,18650,0,12025,18350,0
-600,-300,13346,17472,1780,11725,18650,0,11125,18350,0
-600,-300,14235,18369,1511,13825,18650,0,13225,18350,0
-600,-300,13314,17649,1897,11275,18650,0,10675,18350,0
-600,-300,13140,16628,2011,10825,18650,0,10225,18350,0
-600,-300,14212,18312,1664,14425,18650,0,13825,18350,0
-600,-300,13694,18176,1608,12475,18650,0,11875,18350,0
-600,-300,13615,17431,1742,12475,18050,0,11875,17750,0
-600,-300,14037,18235,1625,14275,18650,0,13675,18350,0
-600,-300,13513,18029,1951,10675,18650,0,10075,18350,0
-600,-300,13634,18180,1654,12625,18650,0,12025,18350,0
-600,-300,14288,18365,1619,16075,18650,0,15475,18350,0
-600,-300,13435,18016,1983,10525,18650,0,9925,18350,0
-600,-300,13811,18688,1708,13075,18650,0,12475,18350,0
-600,-300,13666,18190,1585,12775,18650,0,12175,18350,0
-600,-300,13293,17558,1910,11575,18650,0,10975,18350,0
-600,-300,13657,18195,1534,12925,18650,0,12325,18350,0
-600,-300,13717,18139,1501,13375,18650,0,12775,18350,0
-600,-300,13745,18141,1648,13525,18650,0,12925,18350,0
-600,-300,13720,18123,1634,13225,18650,0,12625,18350,0
-600,-300,14250,19171,1589,13075,19250,0,12475,18950,0
-600,-300,13827,18163,1598,14125,18650,0,13525,18350,0
-600,-300,13339,17354,1965,10825,18650,0,10225,18350,0
-600,-300,13710,18161,1582,13975,18650,0,13375,18350,0
-600,-300,14247,19158,1585,13225,19250,0,12625,18950,0
-600,-300,13330,17552,2042,9925,18650,0,9325,18350,0
-600,-300,13989,17686,1426,14725,18650,0,14125,18350,0
-600,-300,13231,17407,2187,9325,18650,0,8725,18350,0
-600,-300,13439,17779,2094,10075,18650,0,9475,18350,0
-600,-300,13982,18709,1691,13225,19250,0,12625,18950,0
-600,-300,13996,18813,1765,13075,19250,0,12475,18950,0
-600,-300,13917,18716,1627,13375,19250,0,12775,18950,0
-600,-300,13160,16610,1809,11725,19250,0,11125,18950,0
-600,-300,13907,18651,1650,13675,19250,0,13075,18950,0
-600,-300,14211,19449,1804,12175,19850,0,11575,19550,0
-600,-300,14238,19459,1834,12325,19850,0,11725,19550,0
-600,-300,13327,16454,2285,8425,19850,0,7825,19550,0
-600,-300,14341,19461,1781,12625,19850,0,12025,19550,0
-600,-300,14260,19469,1854,12475,19850,0,11875,19550,0
-600,-300,14078,19582,1940,12025,19850,0,11425,19550,0
-600,-300,14318,19346,1817,12775,19850,0,12175,19550,0
-600,-300,14289,19236,1812,12925,19850,0,12325,19550,0
-600,-300,13558,18479,1676,12625,19250,0,12025,18950,0
-600,-300,14134,19254,1898,13075,19850,0,12475,19550,0
-600,-300,13496,18471,1811,11725,19250,0,11125,18950,0
-600,-300,13575,18400,1736,12175,19250,0,11575,18950,0
-600,-300,13662,18434,1664,13075,19250,0,12475,18950,0
-600,-300,13558,18422,1757,12325,19250,0,11725,18950,0
-600,-300,13488,18709,1915,9775,19850,0,9175,19550,0
-600,-300,13445,18503,1782,11125,19850,0,10525,19550,0
-600,-300,13579,18451,1703,12475,19250,0,11875,18950,0
-600,-300,13621,18391,1788,12925,19250,0,12325,18950,0
-600,-300,14128,18542,1542,13975,19850,0,13375,19550,0
-600,-300,13585,18688,1773,12475,19850,0,11875,19550,0
-600,-300,13460,18490,1881,10525,19850,0,9925,19550,0
-600,-300,13683,18663,1763,13525,19850,0,12925,19550,0
-600,-300,13695,18352,1821,12775,19250,0,12175,18950,0
-600,-300,13581,18544,1825,12025,19850,0,11425,19550,0
-600,-300,13546,18607,1900,11725,19850,0,11125,19550,0
-600,-300,13753,18092,1518,14425,19850,0,13825,19550,0
-600,-300,14158,19577,1906,12025,20450,0,11425,20150,0
-600,-300,13628,18657,1842,13675,19850,0,13075,19550,0
-600,-300,13708,18687,1821,13225,19850,0,12625,19550,0
-600,-300,14027,19540,2009,11725,20450,0,11125,20150,0
-600,-300,13983,19519,2034,11575,20450,0,10975,20150,0
-600,-300,13817,18103,1482,14575,19850,0,13975,19550,0
-600,-300,13869,19072,1846,12625,20450,0,12025,20150,0
-600,-300,14090,19560,1957,11875,20450,0,11275,20150,0
-600,-300,13567,18615,2325,12325,19250,0,11725,18950,0
-600,-300,13668,18376,2160,16075,18050,0,15475,17750,0
-600,-300,13871,19133,1956,12475,20450,0,11875,20150,0
-600,-300,14110,19611,2196,11125,20450,0,10525,20150,0
-600,-300,13868,19086,1982,12325,20450,0,11725,20150,0
-600,-300,14025,18949,2054,12625,20450,0,12025,20150,0
-600,-300,14115,19452,2245,11275,20450,0,10675,20150,0
-600,-300,13483,18333,1960,9475,19850,0,8875,19550,0
-600,-300,13654,18793,1864,12925,20450,0,12325,20150,0
-600,-300,13631,18759,1840,13225,20450,0,12625,20150,0
-600,-300,13880,19174,2077,12175,20450,0,11575,20150,0
-600,-300,13692,18799,2008,12775,20450,0,12175,20150,0
-600,-300,13783,18792,1836,13525,20450,0,12925,20150,0
-600,-300,13686,18848,2045,10825,20450,0,10225,20150,0
-600,-300,13733,18770,2071,11275,19850,0,10675,19550,0
-600,-300,13630,18739,2027,13075,20450,0,12475,20150,0
-600,-300,13772,19208,2096,12025,21050,0,11425,20750,0
-600,-300,13951,19446,2152,11875,21050,0,11275,20750,0
-600,-300,13586,18901,2108,8575,20450,0,7975,20150,0
-600,-300,14062,19639,2109,11275,21050,0,10675,20750,0
-600,-300,13935,19555,2229,10975,21050,0,10375,20750,0
-600,-300,14002,19553,2230,11725,21050,0,11125,20750,0
-600,-300,13712,18965,2082,12325,21050,0,11725,20750,0
-600,-300,13949,19660,2212,10375,21650,0,9775,21350,0
-600,-300,13970,19592,2229,11125,21050,0,10525,20750,0
-600,-300,14008,19663,2163,10975,21650,0,10375,21350,0
-600,-300,13691,18817,2096,12025,21050,0,11425,20750,0
-600,-300,13683,18899,2108,12175,21050,0,11575,20750,0
-600,-300,13651,18679,2069,9025,20450,0,8425,20150,0
-600,-300,13752,18727,2065,9175,20450,0,8575,20150,0
-600,-300,13662,18744,2127,11875,21050,0,11275,20750,0
-600,-300,14073,19537,2337,9775,21650,0,9175,21350,0
-600,-300,13846,19322,2282,9025,21650,0,8425,21350,0
-300,-300,13150,16727,1965,5725,14450,0,5425,14150,0
-300,-300,14171,16407,1187,12925,15650,0,12625,15350,0
-300,-300,13750,16849,1298,13075,15650,0,12775,15350,0
-300,-300,13096,15856,1842,10375,16250,0,10075,15950,0
-300,-300,12910,17281,2915,17275,16250,0,16975,15950,0
-300,-300,13946,16260,1325,13075,16250,0,12775,15950,0
